config->entry:/usr/lib/gcc/x86_64-linux-gnu/9/../../../x86_64-linux-gnu/Scrt1.o--_start
Symbol User;Symbol Owner;SymbolSymbol Kind
tools/llvm-cvtres/CMakeFiles/llvm-cvtres.dir/llvm-cvtres.cpp.o;lib/libLLVMOption.a(ArgList.cpp.o);llvm::opt::InputArgList::releaseMemory();DefinedKind
tools/llvm-cvtres/CMakeFiles/llvm-cvtres.dir/llvm-cvtres.cpp.o;lib/libLLVMOption.a(ArgList.cpp.o);llvm::opt::ArgList::getRange(std::initializer_list<llvm::opt::OptSpecifier>) const;DefinedKind
tools/llvm-cvtres/CMakeFiles/llvm-cvtres.dir/llvm-cvtres.cpp.o;lib/libLLVMOption.a(ArgList.cpp.o);vtable for llvm::opt::InputArgList;DefinedKind
tools/llvm-cvtres/CMakeFiles/llvm-cvtres.dir/llvm-cvtres.cpp.o;lib/libLLVMOption.a(ArgList.cpp.o);llvm::opt::ArgList::getAllArgValues[abi:cxx11](llvm::opt::OptSpecifier) const;DefinedKind
tools/llvm-cvtres/CMakeFiles/llvm-cvtres.dir/llvm-cvtres.cpp.o;lib/libLLVMOption.a(Option.cpp.o);llvm::opt::Option::matches(llvm::opt::OptSpecifier) const;DefinedKind
tools/llvm-cvtres/CMakeFiles/llvm-cvtres.dir/llvm-cvtres.cpp.o;lib/libLLVMOption.a(OptTable.cpp.o);llvm::opt::OptTable::OptTable(llvm::ArrayRef<llvm::opt::OptTable::Info>, bool);DefinedKind
tools/llvm-cvtres/CMakeFiles/llvm-cvtres.dir/llvm-cvtres.cpp.o;lib/libLLVMOption.a(OptTable.cpp.o);llvm::opt::OptTable::ParseArgs(llvm::ArrayRef<char const*>, unsigned int&, unsigned int&, unsigned int, unsigned int) const;DefinedKind
tools/llvm-cvtres/CMakeFiles/llvm-cvtres.dir/llvm-cvtres.cpp.o;lib/libLLVMOption.a(OptTable.cpp.o);llvm::opt::OptTable::PrintHelp(llvm::raw_ostream&, char const*, char const*, bool, bool) const;DefinedKind
tools/llvm-cvtres/CMakeFiles/llvm-cvtres.dir/llvm-cvtres.cpp.o;lib/libLLVMOption.a(OptTable.cpp.o);llvm::opt::OptTable::~OptTable();DefinedKind
tools/llvm-cvtres/CMakeFiles/llvm-cvtres.dir/llvm-cvtres.cpp.o;lib/libLLVMSupport.a(Error.cpp.o);llvm::errorToErrorCode(llvm::Error);DefinedKind
tools/llvm-cvtres/CMakeFiles/llvm-cvtres.dir/llvm-cvtres.cpp.o;lib/libLLVMSupport.a(Error.cpp.o);llvm::errorCodeToError(std::error_code);DefinedKind
