config->entry:/usr/lib/gcc/x86_64-linux-gnu/9/../../../x86_64-linux-gnu/Scrt1.o--_start
Symbol User;Symbol Owner;Symbol;Symbol Kind
tools/llvm-mt/CMakeFiles/llvm-mt.dir/llvm-mt.cpp.o;lib/libLLVMSupport.a(InitLLVM.cpp.o);llvm::InitLLVM::InitLLVM(int&, char const**&, bool);Defined DefinedKind
tools/llvm-mt/CMakeFiles/llvm-mt.dir/llvm-mt.cpp.o;lib/libLLVMSupport.a(InitLLVM.cpp.o);llvm::InitLLVM::~InitLLVM();Defined DefinedKind
tools/llvm-mt/CMakeFiles/llvm-mt.dir/llvm-mt.cpp.o;lib/libLLVMSupport.a(MemAlloc.cpp.o);llvm::deallocate_buffer(void*, unsigned long, unsigned long);Defined DefinedKind
tools/llvm-mt/CMakeFiles/llvm-mt.dir/llvm-mt.cpp.o;lib/libLLVMSupport.a(MemoryBuffer.cpp.o);llvm::MemoryBuffer::getFile(llvm::Twine const&, bool, bool, bool);Defined DefinedKind
tools/llvm-mt/CMakeFiles/llvm-mt.dir/llvm-mt.cpp.o;lib/libLLVMSupport.a(Twine.cpp.o);llvm::Twine::print(llvm::raw_ostream&) const;Defined DefinedKind
tools/llvm-mt/CMakeFiles/llvm-mt.dir/llvm-mt.cpp.o;lib/libLLVMSupport.a(WithColor.cpp.o);llvm::WithColor::error(llvm::raw_ostream&, llvm::StringRef, bool);Defined DefinedKind
tools/llvm-mt/CMakeFiles/llvm-mt.dir/llvm-mt.cpp.o;lib/libLLVMSupport.a(raw_ostream.cpp.o);llvm::outs();Defined DefinedKind
tools/llvm-mt/CMakeFiles/llvm-mt.dir/llvm-mt.cpp.o;lib/libLLVMSupport.a(raw_ostream.cpp.o);llvm::raw_ostream::write(char const*, unsigned long);Defined DefinedKind
tools/llvm-mt/CMakeFiles/llvm-mt.dir/llvm-mt.cpp.o;lib/libLLVMSupport.a(raw_ostream.cpp.o);llvm::raw_ostream::write(unsigned char);Defined DefinedKind
tools/llvm-mt/CMakeFiles/llvm-mt.dir/llvm-mt.cpp.o;lib/libLLVMSupport.a(raw_ostream.cpp.o);llvm::raw_ostream::SetBufferAndMode(char*, unsigned long, llvm::raw_ostream::BufferKind);Defined DefinedKind
tools/llvm-mt/CMakeFiles/llvm-mt.dir/llvm-mt.cpp.o;lib/libLLVMSupport.a(raw_ostream.cpp.o);llvm::errs();Defined DefinedKind
tools/llvm-mt/CMakeFiles/llvm-mt.dir/llvm-mt.cpp.o;lib/libLLVMSupport.a(raw_ostream.cpp.o);llvm::raw_ostream::flush_nonempty();Defined DefinedKind
tools/llvm-mt/CMakeFiles/llvm-mt.dir/llvm-mt.cpp.o;lib/libLLVMWindowsManifest.a(WindowsManifestMerger.cpp.o);llvm::windows_manifest::WindowsManifestMerger::WindowsManifestMerger();Defined DefinedKind
tools/llvm-mt/CMakeFiles/llvm-mt.dir/llvm-mt.cpp.o;lib/libLLVMWindowsManifest.a(WindowsManifestMerger.cpp.o);llvm::windows_manifest::WindowsManifestMerger::merge(llvm::MemoryBuffer const&);Defined DefinedKind
tools/llvm-mt/CMakeFiles/llvm-mt.dir/llvm-mt.cpp.o;lib/libLLVMWindowsManifest.a(WindowsManifestMerger.cpp.o);llvm::windows_manifest::WindowsManifestMerger::getMergedManifest();Defined DefinedKind
tools/llvm-mt/CMakeFiles/llvm-mt.dir/llvm-mt.cpp.o;lib/libLLVMWindowsManifest.a(WindowsManifestMerger.cpp.o);llvm::windows_manifest::WindowsManifestMerger::~WindowsManifestMerger();Defined DefinedKind
lib/libLLVMOption.a(Arg.cpp.o);lib/libLLVMOption.a(ArgList.cpp.o);llvm::opt::ArgList::GetOrMakeJoinedArgString(unsigned int, llvm::StringRef, llvm::StringRef) const;Defined DefinedKind
lib/libLLVMOption.a(Arg.cpp.o);lib/libLLVMSupport.a(raw_ostream.cpp.o);llvm::raw_ostream::operator<<(unsigned long);Defined DefinedKind
lib/libLLVMOption.a(Arg.cpp.o);lib/libLLVMSupport.a(raw_ostream.cpp.o);llvm::raw_ostream::write(char const*, unsigned long);Defined DefinedKind
lib/libLLVMOption.a(Arg.cpp.o);lib/libLLVMSupport.a(raw_ostream.cpp.o);llvm::raw_ostream::SetBufferAndMode(char*, unsigned long, llvm::raw_ostream::BufferKind);Defined DefinedKind
lib/libLLVMOption.a(Arg.cpp.o);lib/libLLVMSupport.a(raw_ostream.cpp.o);llvm::raw_ostream::write(unsigned char);Defined DefinedKind
