config->entry:/usr/lib/gcc/x86_64-linux-gnu/9/../../../x86_64-linux-gnu/Scrt1.o--_start
Symbol User;Symbol Owner;SymbolSymbol Kind
tools/llvm-dis/CMakeFiles/llvm-dis.dir/llvm-dis.cpp.o;lib/libLLVMCore.a(DebugLoc.cpp.o);llvm::DebugLoc::getInlinedAt() const;DefinedKind
tools/llvm-dis/CMakeFiles/llvm-dis.dir/llvm-dis.cpp.o;lib/libLLVMCore.a(DebugLoc.cpp.o);llvm::DebugLoc::DebugLoc(llvm::DILocation const*);DefinedKind
tools/llvm-dis/CMakeFiles/llvm-dis.dir/llvm-dis.cpp.o;lib/libLLVMCore.a(LLVMContext.cpp.o);llvm::LLVMContext::LLVMContext();DefinedKind
tools/llvm-dis/CMakeFiles/llvm-dis.dir/llvm-dis.cpp.o;lib/libLLVMCore.a(LLVMContext.cpp.o);llvm::LLVMContext::~LLVMContext();DefinedKind
tools/llvm-dis/CMakeFiles/llvm-dis.dir/llvm-dis.cpp.o;lib/libLLVMCore.a(LLVMContext.cpp.o);llvm::LLVMContext::setDiagnosticHandler(std::unique_ptr<llvm::DiagnosticHandler, std::default_delete<llvm::DiagnosticHandler> >&&, bool);DefinedKind
tools/llvm-dis/CMakeFiles/llvm-dis.dir/llvm-dis.cpp.o;lib/libLLVMCore.a(Metadata.cpp.o);llvm::MetadataTracking::untrack(void*, llvm::Metadata&);DefinedKind
tools/llvm-dis/CMakeFiles/llvm-dis.dir/llvm-dis.cpp.o;lib/libLLVMCore.a(Metadata.cpp.o);llvm::MDString::getString() const;DefinedKind
tools/llvm-dis/CMakeFiles/llvm-dis.dir/llvm-dis.cpp.o;lib/libLLVMCore.a(Module.cpp.o);llvm::Module::materializeAll();DefinedKind
tools/llvm-dis/CMakeFiles/llvm-dis.dir/llvm-dis.cpp.o;lib/libLLVMCore.a(Module.cpp.o);llvm::Module::materializeMetadata();DefinedKind
tools/llvm-dis/CMakeFiles/llvm-dis.dir/llvm-dis.cpp.o;lib/libLLVMCore.a(Module.cpp.o);llvm::Module::~Module();DefinedKind
tools/llvm-dis/CMakeFiles/llvm-dis.dir/llvm-dis.cpp.o;lib/libLLVMCore.a(DiagnosticHandler.cpp.o);llvm::DiagnosticHandler::isAnyRemarkEnabled() const;DefinedKind
tools/llvm-dis/CMakeFiles/llvm-dis.dir/llvm-dis.cpp.o;lib/libLLVMCore.a(DiagnosticHandler.cpp.o);llvm::DiagnosticHandler::isAnalysisRemarkEnabled(llvm::StringRef) const;DefinedKind
tools/llvm-dis/CMakeFiles/llvm-dis.dir/llvm-dis.cpp.o;lib/libLLVMCore.a(DiagnosticHandler.cpp.o);llvm::DiagnosticHandler::isMissedOptRemarkEnabled(llvm::StringRef) const;DefinedKind
tools/llvm-dis/CMakeFiles/llvm-dis.dir/llvm-dis.cpp.o;lib/libLLVMCore.a(DiagnosticHandler.cpp.o);llvm::DiagnosticHandler::isPassedOptRemarkEnabled(llvm::StringRef) const;DefinedKind
tools/llvm-dis/CMakeFiles/llvm-dis.dir/llvm-dis.cpp.o;lib/libLLVMCore.a(DiagnosticPrinter.cpp.o);vtable for llvm::DiagnosticPrinterRawOStream;DefinedKind
tools/llvm-dis/CMakeFiles/llvm-dis.dir/llvm-dis.cpp.o;lib/libLLVMCore.a(Value.cpp.o);llvm::Value::getNumUses() const;DefinedKind
tools/llvm-dis/CMakeFiles/llvm-dis.dir/llvm-dis.cpp.o;lib/libLLVMSupport.a(CommandLine.cpp.o);llvm::cl::GenericOptionValue::anchor();DefinedKind
tools/llvm-dis/CMakeFiles/llvm-dis.dir/llvm-dis.cpp.o;lib/libLLVMSupport.a(CommandLine.cpp.o);llvm::cl::ParseCommandLineOptions(int, char const* const*, llvm::StringRef, llvm::raw_ostream*, char const*, bool);DefinedKind
tools/llvm-dis/CMakeFiles/llvm-dis.dir/llvm-dis.cpp.o;lib/libLLVMSupport.a(CommandLine.cpp.o);vtable for llvm::cl::parser<bool>;DefinedKind
tools/llvm-dis/CMakeFiles/llvm-dis.dir/llvm-dis.cpp.o;lib/libLLVMSupport.a(CommandLine.cpp.o);llvm::cl::Option::setArgStr(llvm::StringRef);DefinedKind
