config->entry:/usr/lib/gcc/x86_64-linux-gnu/9/../../../x86_64-linux-gnu/Scrt1.o--_start
Symbol User;Symbol Owner;SymbolSymbol Kind
tools/llvm-as/CMakeFiles/llvm-as.dir/llvm-as.cpp.o;lib/libLLVMSupport.a(MemAlloc.cpp.o);llvm::deallocate_buffer(void*, unsigned long, unsigned long);DefinedKind
tools/llvm-as/CMakeFiles/llvm-as.dir/llvm-as.cpp.o;lib/libLLVMSupport.a(SourceMgr.cpp.o);llvm::SMDiagnostic::print(char const*, llvm::raw_ostream&, bool, bool) const;DefinedKind
tools/llvm-as/CMakeFiles/llvm-as.dir/llvm-as.cpp.o;lib/libLLVMSupport.a(SystemUtils.cpp.o);llvm::CheckBitcodeOutputToConsole(llvm::raw_ostream&);DefinedKind
tools/llvm-as/CMakeFiles/llvm-as.dir/llvm-as.cpp.o;lib/libLLVMSupport.a(ToolOutputFile.cpp.o);llvm::ToolOutputFile::CleanupInstaller::~CleanupInstaller();DefinedKind
tools/llvm-as/CMakeFiles/llvm-as.dir/llvm-as.cpp.o;lib/libLLVMSupport.a(ToolOutputFile.cpp.o);llvm::ToolOutputFile::ToolOutputFile(llvm::StringRef, std::error_code&, llvm::sys::fs::OpenFlags);DefinedKind
tools/llvm-as/CMakeFiles/llvm-as.dir/llvm-as.cpp.o;lib/libLLVMSupport.a(raw_ostream.cpp.o);vtable for llvm::raw_string_ostream;DefinedKind
tools/llvm-as/CMakeFiles/llvm-as.dir/llvm-as.cpp.o;lib/libLLVMSupport.a(raw_ostream.cpp.o);llvm::raw_ostream::SetBufferAndMode(char*, unsigned long, llvm::raw_ostream::BufferKind);DefinedKind
tools/llvm-as/CMakeFiles/llvm-as.dir/llvm-as.cpp.o;lib/libLLVMSupport.a(raw_ostream.cpp.o);llvm::raw_string_ostream::~raw_string_ostream();DefinedKind
tools/llvm-as/CMakeFiles/llvm-as.dir/llvm-as.cpp.o;lib/libLLVMSupport.a(raw_ostream.cpp.o);llvm::raw_ostream::flush_nonempty();DefinedKind
tools/llvm-as/CMakeFiles/llvm-as.dir/llvm-as.cpp.o;lib/libLLVMSupport.a(raw_ostream.cpp.o);llvm::errs();DefinedKind
tools/llvm-as/CMakeFiles/llvm-as.dir/llvm-as.cpp.o;lib/libLLVMSupport.a(raw_ostream.cpp.o);llvm::raw_fd_ostream::~raw_fd_ostream();DefinedKind
tools/llvm-as/CMakeFiles/llvm-as.dir/llvm-as.cpp.o;lib/libLLVMSupport.a(raw_ostream.cpp.o);llvm::raw_ostream::write(char const*, unsigned long);DefinedKind
tools/llvm-as/CMakeFiles/llvm-as.dir/llvm-as.cpp.o;lib/libLLVMSupport.a(raw_ostream.cpp.o);llvm::raw_ostream::write(unsigned char);DefinedKind
lib/libLLVMAsmParser.a(Parser.cpp.o);tools/llvm-as/CMakeFiles/llvm-as.dir/llvm-as.cpp.o;std::_Rb_tree<unsigned long, std::pair<unsigned long const, llvm::GlobalValueSummaryInfo>, std::_Select1st<std::pair<unsigned long const, llvm::GlobalValueSummaryInfo> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, llvm::GlobalValueSummaryInfo> > >::_M_erase(std::_Rb_tree_node<std::pair<unsigned long const, llvm::GlobalValueSummaryInfo> >*);DefinedKind
